mz	name
842.5882	PS_38:0_[M+Na]1+
842.5906	PS_40:3_[M+H]1+ / PG_40:5_[M+NH4]1+
842.6117	PI-O_34:0_[M+NH4]1+
842.6245	PS-O_39:0_[M+Na]1+
842.6633	PC_40:2_[M+H]1+ / PE_43:2_[M+H]1+
842.7232	TG_50:5_[M+NH4]1+
843.4994	PI_33:2_[M+Na]1+
843.5018	PI_35:5_[M+H]1+
843.5147	PG_40:7_[M+Na]1+
843.5171	PG_42:10_[M+H]1+
843.5358	PI-O_34:2_[M+Na]1+
843.5382	PI-O_36:5_[M+H]1+
843.6086	PG_39:0_[M+Na]1+
843.611	PG_41:3_[M+H]1+
843.6449	PG-O_40:0_[M+Na]1+
843.6473	PG-P_42:2_[M+H]1+ / TG_50:7_[M+Na]1+
843.7314	SM_44:1_[M+H]1+
843.7412	TG_49:0_[M+Na]1+
844.4971	PI_34:6_[M+NH4]1+
844.5099	PS_39:6_[M+Na]1+
844.5463	PS-O_40:6_[M+Na]1+
844.5851	PE_44:8_[M+H]1+
844.6062	PS_40:2_[M+H]1+ / PG_40:4_[M+NH4]1+
844.679	PC_40:1_[M+H]1+ / PE_43:1_[M+H]1+
844.7154	PC-P_41:0_[M+H]1+
844.7389	TG_50:4_[M+NH4]1+
845.5151	PI_33:1_[M+Na]1+
845.5175	PI_35:4_[M+H]1+
845.5303	PG_40:6_[M+Na]1+
845.5327	PG_42:9_[M+H]1+
845.5514	PI-O_34:1_[M+Na]1+
845.5538	PI-O_36:4_[M+H]1+
845.6266	PG_41:2_[M+H]1+
845.663	PG-O_42:2_[M+H]1+ / TG_50:6_[M+Na]1+
845.747	SM_44:0_[M+H]1+
846.5127	PI_34:5_[M+NH4]1+
846.5256	PS_39:5_[M+Na]1+
846.5619	PS-O_40:5_[M+Na]1+
846.6007	PC_41:7_[M+H]1+ / PE_44:7_[M+H]1+
846.6219	PS_40:1_[M+H]1+ / PG_40:3_[M+NH4]1+
846.6371	PC-P_42:6_[M+H]1+
846.6582	PS-P_41:0_[M+H]1+
846.6946	PC_40:0_[M+H]1+ / PE_43:0_[M+H]1+
846.731	PC-O_41:0_[M+H]1+
846.7545	TG_50:3_[M+NH4]1+
847.5307	PI_33:0_[M+Na]1+
847.5331	PI_35:3_[M+H]1+
847.546	PG_40:5_[M+Na]1+
847.5484	PG_42:8_[M+H]1+
847.5671	PI-O_34:0_[M+Na]1+
847.5695	PI-O_36:3_[M+H]1+
847.6423	PG_41:1_[M+H]1+
847.6786	PG-O_42:1_[M+H]1+ / TG_50:5_[M+Na]1+
848.5284	PI_34:4_[M+NH4]1+
848.5412	PS_39:4_[M+Na]1+
848.5436	PS_41:7_[M+H]1+
848.5776	PS-O_40:4_[M+Na]1+
848.58	PS-P_42:2_[M+H]1+
848.6164	PC_41:6_[M+H]1+ / PE_44:6_[M+H]1+
848.6375	PS_40:0_[M+H]1+ / PG_40:2_[M+NH4]1+
848.6528	PC-O_42:6_[M+H]1+
848.6739	PS-O_41:0_[M+H]1+
848.6763	TG_51:9_[M+NH4]1+
848.7702	TG_50:2_[M+NH4]1+
849.4525	PI_34:6_[M+Na]1+
849.5488	PI_35:2_[M+H]1+
849.5616	PG_40:4_[M+Na]1+
849.564	PG_42:7_[M+H]1+
849.5851	PI-O_36:2_[M+H]1+
849.6579	PG_41:0_[M+H]1+
849.6943	PG-O_42:0_[M+H]1+ / TG_50:4_[M+Na]1+
850.463	PS_40:10_[M+Na]1+
850.544	PI_34:3_[M+NH4]1+
850.5569	PS_39:3_[M+Na]1+
850.5593	PS_41:6_[M+H]1+
850.5804	PI-P_35:2_[M+NH4]1+
850.5932	PS-O_40:3_[M+Na]1+
850.5956	PS-O_42:6_[M+H]1+
850.632	PC_41:5_[M+H]1+ / PE_44:5_[M+H]1+
850.6532	PG_40:1_[M+NH4]1+
850.6684	PC-P_42:4_[M+H]1+
850.6895	PG-P_41:0_[M+NH4]1+
850.6919	TG_51:8_[M+NH4]1+
850.7858	TG_50:1_[M+NH4]1+
851.4681	PI_34:5_[M+Na]1+
851.4705	PI_36:8_[M+H]1+
851.5644	PI_35:1_[M+H]1+
851.5773	PG_40:3_[M+Na]1+
851.5797	PG_42:6_[M+H]1+
851.6008	PI-O_36:1_[M+H]1+
851.7099	TG_50:3_[M+Na]1+
852.4786	PS_40:9_[M+Na]1+
852.5538	PC_42:11_[M+H]1+
852.5597	PI_34:2_[M+NH4]1+
852.5725	PS_39:2_[M+Na]1+
852.5749	PS_41:5_[M+H]1+ / PG_41:7_[M+NH4]1+
852.596	PI-O_35:2_[M+NH4]1+
852.6089	PS-O_40:2_[M+Na]1+
852.6113	PS-P_42:1_[M+H]1+ / PG-P_42:6_[M+NH4]1+
852.6477	PC_41:4_[M+H]1+ / PE_44:4_[M+H]1+
852.6688	PG_40:0_[M+NH4]1+
852.6841	PC-O_42:4_[M+H]1+
852.7052	PG-O_41:0_[M+NH4]1+
852.7076	TG_51:7_[M+NH4]1+
852.8015	TG_50:0_[M+NH4]1+
853.4838	PI_34:4_[M+Na]1+
853.4862	PI_36:7_[M+H]1+
853.5801	PI_35:0_[M+H]1+
853.5929	PG_40:2_[M+Na]1+
853.5953	PG_42:5_[M+H]1+
853.6164	PI-O_36:0_[M+H]1+
853.6317	TG_51:9_[M+Na]1+
853.7256	TG_50:2_[M+Na]1+
854.4943	PS_40:8_[M+Na]1+
854.4967	PS_42:11_[M+H]1+
854.5694	PC_42:10_[M+H]1+
854.5753	PI_34:1_[M+NH4]1+
854.5882	PS_39:1_[M+Na]1+
854.5906	PS_41:4_[M+H]1+ / PG_41:6_[M+NH4]1+
854.6117	PI-O_35:1_[M+NH4]1+
854.6245	PS-O_40:1_[M+Na]1+
854.6269	PS-O_42:4_[M+H]1+ / PG-O_42:6_[M+NH4]1+
854.6633	PC_41:3_[M+H]1+ / PE_44:3_[M+H]1+
854.6997	PC-O_42:3_[M+H]1+
854.7232	TG_51:6_[M+NH4]1+
855.4994	PI_34:3_[M+Na]1+
855.5018	PI_36:6_[M+H]1+
855.5358	PI-P_35:2_[M+Na]1+
855.6086	PG_40:1_[M+Na]1+
855.611	PG_42:4_[M+H]1+
855.6449	PG-P_41:0_[M+Na]1+
855.6473	TG_51:8_[M+Na]1+
855.7412	TG_50:1_[M+Na]1+
856.5099	PS_40:7_[M+Na]1+
856.5123	PS_42:10_[M+H]1+
856.5851	PC_42:9_[M+H]1+
856.591	PI_34:0_[M+NH4]1+
856.6038	PS_39:0_[M+Na]1+
856.6062	PS_41:3_[M+H]1+ / PG_41:5_[M+NH4]1+
856.6273	PI-O_35:0_[M+NH4]1+
856.6402	PS-O_40:0_[M+Na]1+
856.6426	PS-P_42:0_[M+H]1+ / PG-P_42:4_[M+NH4]1+
856.679	PC_41:2_[M+H]1+ / PE_44:2_[M+H]1+
856.7154	PC-O_42:2_[M+H]1+
856.7389	TG_51:5_[M+NH4]1+
857.5151	PI_34:2_[M+Na]1+
857.5175	PI_36:5_[M+H]1+
857.5303	PG_41:7_[M+Na]1+
857.5514	PI-O_35:2_[M+Na]1+
857.5667	PG-P_42:6_[M+Na]1+
857.6242	PG_40:0_[M+Na]1+
857.6266	PG_42:3_[M+H]1+
857.6606	PG-O_41:0_[M+Na]1+
857.663	TG_51:7_[M+Na]1+
857.7569	TG_50:0_[M+Na]1+
858.5127	PI_35:6_[M+NH4]1+
858.5256	PS_40:6_[M+Na]1+
858.528	PS_42:9_[M+H]1+ / PG_42:11_[M+NH4]1+
858.5491	PI-P_36:5_[M+NH4]1+
858.6007	PC_42:8_[M+H]1+
858.6219	PS_41:2_[M+H]1+ / PG_41:4_[M+NH4]1+
858.6582	PS-O_42:2_[M+H]1+ / PG-O_42:4_[M+NH4]1+
858.6946	PC_41:1_[M+H]1+ / PE_44:1_[M+H]1+
858.731	PC-O_42:1_[M+H]1+
858.7545	TG_51:4_[M+NH4]1+
859.5307	PI_34:1_[M+Na]1+
859.5331	PI_36:4_[M+H]1+
859.546	PG_41:6_[M+Na]1+
859.5671	PI-O_35:1_[M+Na]1+
859.5823	PG-O_42:6_[M+Na]1+
859.6423	PG_42:2_[M+H]1+
859.6786	TG_51:6_[M+Na]1+
860.5284	PI_35:5_[M+NH4]1+
860.5412	PS_40:5_[M+Na]1+
860.5436	PS_42:8_[M+H]1+ / PG_42:10_[M+NH4]1+
860.5647	PI-O_36:5_[M+NH4]1+
860.6164	PC_42:7_[M+H]1+
860.6375	PS_41:1_[M+H]1+ / PG_41:3_[M+NH4]1+
860.6739	PS-O_42:1_[M+H]1+ / PG-P_42:2_[M+NH4]1+
860.6763	TG_52:10_[M+NH4]1+
860.7103	PC_41:0_[M+H]1+ / PE_44:0_[M+H]1+
860.7467	PC-O_42:0_[M+H]1+
860.7702	TG_51:3_[M+NH4]1+
861.5464	PI_34:0_[M+Na]1+
861.5488	PI_36:3_[M+H]1+
861.5616	PG_41:5_[M+Na]1+
861.5827	PI-O_35:0_[M+Na]1+
861.5851	PI-P_37:2_[M+H]1+
861.598	PG-P_42:4_[M+Na]1+
861.6579	PG_42:1_[M+H]1+
861.6943	TG_51:5_[M+Na]1+
862.544	PI_35:4_[M+NH4]1+
862.5569	PS_40:4_[M+Na]1+
862.5593	PS_42:7_[M+H]1+ / PG_42:9_[M+NH4]1+
862.5804	PI-O_36:4_[M+NH4]1+
862.632	PC_42:6_[M+H]1+
862.6532	PS_41:0_[M+H]1+ / PG_41:2_[M+NH4]1+
862.6895	PS-O_42:0_[M+H]1+ / PG-O_42:2_[M+NH4]1+
862.6919	TG_52:9_[M+NH4]1+
862.7858	TG_51:2_[M+NH4]1+
863.4681	PI_35:6_[M+Na]1+
863.4834	PG_42:11_[M+Na]1+
863.5045	PI-P_36:5_[M+Na]1+
863.5644	PI_36:2_[M+H]1+
863.5773	PG_41:4_[M+Na]1+
863.6008	PI-O_37:2_[M+H]1+
863.6136	PG-O_42:4_[M+Na]1+
863.6736	PG_42:0_[M+H]1+
863.7099	TG_51:4_[M+Na]1+
864.5597	PI_35:3_[M+NH4]1+
864.5725	PS_40:3_[M+Na]1+
864.5749	PS_42:6_[M+H]1+ / PG_42:8_[M+NH4]1+
864.596	PI-O_36:3_[M+NH4]1+
864.6477	PC_42:5_[M+H]1+
864.6688	PG_41:1_[M+NH4]1+
864.7052	PG-O_42:1_[M+NH4]1+
864.7076	TG_52:8_[M+NH4]1+
864.8015	TG_51:1_[M+NH4]1+
865.4838	PI_35:5_[M+Na]1+
865.499	PG_42:10_[M+Na]1+
865.5201	PI-O_36:5_[M+Na]1+
865.5801	PI_36:1_[M+H]1+
865.5929	PG_41:3_[M+Na]1+
865.5953	PG_43:6_[M+H]1+
865.6164	PI-O_37:1_[M+H]1+
865.6293	PG-P_42:2_[M+Na]1+
865.6317	TG_52:10_[M+Na]1+
865.7256	TG_51:3_[M+Na]1+
866.5753	PI_35:2_[M+NH4]1+
866.5882	PS_40:2_[M+Na]1+
866.5906	PS_42:5_[M+H]1+ / PG_42:7_[M+NH4]1+
866.6117	PI-O_36:2_[M+NH4]1+
866.6633	PC_42:4_[M+H]1+
866.6845	PG_41:0_[M+NH4]1+
866.7208	PG-O_42:0_[M+NH4]1+
866.7232	TG_52:7_[M+NH4]1+
866.731	2H-IS_PI_[M+H]1+
866.8171	TG_51:0_[M+NH4]1+
867.2499	2H-IS_TG45_[M+NH4]1+
867.4994	PI_35:4_[M+Na]1+
867.5018	PI_37:7_[M+H]1+
867.5147	PG_42:9_[M+Na]1+
867.5171	PG_44:12_[M+H]1+
867.5358	PI-O_36:4_[M+Na]1+
867.5382	PI-P_38:6_[M+H]1+
867.5957	PI_36:0_[M+H]1+
867.6086	PG_41:2_[M+Na]1+
867.6321	PI-O_37:0_[M+H]1+
867.6449	PG-O_42:2_[M+Na]1+
867.6473	TG_52:9_[M+Na]1+
867.7369	2H-IS_PI_[M+H]1+
867.7412	TG_51:2_[M+Na]1+
868.2556	2H-IS_TG45_[M+NH4]1+
868.4971	PI_36:8_[M+NH4]1+
868.591	PI_35:1_[M+NH4]1+
868.6038	PS_40:1_[M+Na]1+
868.6062	PS_42:4_[M+H]1+ / PG_42:6_[M+NH4]1+
868.6273	PI-O_36:1_[M+NH4]1+
868.6402	PS-P_41:0_[M+Na]1+
868.679	PC_42:3_[M+H]1+
868.7389	TG_52:6_[M+NH4]1+
868.7426	2H-IS_PI_[M+H]1+
869.2616	2H-IS_TG45_[M+NH4]1+
869.5151	PI_35:3_[M+Na]1+
869.5175	PI_37:6_[M+H]1+
869.5303	PG_42:8_[M+Na]1+
869.5514	PI-O_36:3_[M+Na]1+
869.5538	PI-O_38:6_[M+H]1+
869.6242	PG_41:1_[M+Na]1+
869.6266	PG_43:4_[M+H]1+
869.6606	PG-O_42:1_[M+Na]1+
869.663	TG_52:8_[M+Na]1+
869.7466	2H-IS_PI_[M+H]1+
869.7569	TG_51:1_[M+Na]1+
870.2672	2H-IS_TG45_[M+NH4]1+
870.5127	PI_36:7_[M+NH4]1+
870.5256	PS_41:7_[M+Na]1+
870.5619	PS-P_42:2_[M+Na]1+
870.6066	PI_35:0_[M+NH4]1+
870.6195	PS_40:0_[M+Na]1+
870.6219	PS_42:3_[M+H]1+ / PG_42:5_[M+NH4]1+
870.643	PI-O_36:0_[M+NH4]1+
870.6558	PS-O_41:0_[M+Na]1+
870.6946	PC_42:2_[M+H]1+
870.7545	TG_52:5_[M+NH4]1+
871.2707	2H-IS_TG45_[M+NH4]1+
871.5307	PI_35:2_[M+Na]1+
871.5331	PI_37:5_[M+H]1+
871.546	PG_42:7_[M+Na]1+
871.5484	PG_44:10_[M+H]1+
871.5671	PI-O_36:2_[M+Na]1+
871.5695	PI-O_38:5_[M+H]1+
871.6399	PG_41:0_[M+Na]1+
871.6762	PG-O_42:0_[M+Na]1+
871.6786	TG_52:7_[M+Na]1+
871.7725	TG_51:0_[M+Na]1+
872.2745	2H-IS_TG45_[M+NH4]1+
872.5284	PI_36:6_[M+NH4]1+
872.5412	PS_41:6_[M+Na]1+
872.5776	PS-O_42:6_[M+Na]1+
872.6375	PS_42:2_[M+H]1+ / PG_42:4_[M+NH4]1+
872.7103	PC_42:1_[M+H]1+
872.7702	TG_52:4_[M+NH4]1+
873.2777	2H-IS_TG45_[M+NH4]1+
873.4525	PI_36:8_[M+Na]1+
873.5464	PI_35:1_[M+Na]1+
873.5488	PI_37:4_[M+H]1+
873.5616	PG_42:6_[M+Na]1+
873.5827	PI-O_36:1_[M+Na]1+
873.5851	PI-O_38:4_[M+H]1+
873.6579	PG_43:2_[M+H]1+
873.6943	TG_52:6_[M+Na]1+
874.544	PI_36:5_[M+NH4]1+
874.5569	PS_41:5_[M+Na]1+
874.5932	PS-P_42:1_[M+Na]1+
874.6532	PS_42:1_[M+H]1+ / PG_42:3_[M+NH4]1+
874.6919	TG_53:10_[M+NH4]1+
874.7259	PC_42:0_[M+H]1+
874.7858	TG_52:3_[M+NH4]1+
875.4681	PI_36:7_[M+Na]1+
875.562	PI_35:0_[M+Na]1+
875.5644	PI_37:3_[M+H]1+
875.5773	PG_42:5_[M+Na]1+
875.5797	PG_44:8_[M+H]1+
875.5984	PI-O_36:0_[M+Na]1+
875.6008	PI-O_38:3_[M+H]1+
875.6736	PG_43:1_[M+H]1+
875.7099	TG_52:5_[M+Na]1+
876.4786	PS_42:11_[M+Na]1+
876.5597	PI_36:4_[M+NH4]1+
876.5725	PS_41:4_[M+Na]1+
876.6089	PS-O_42:4_[M+Na]1+
876.6477	PC_43:6_[M+H]1+
876.6688	PS_42:0_[M+H]1+ / PG_42:2_[M+NH4]1+
876.7076	TG_53:9_[M+NH4]1+
876.8015	TG_52:2_[M+NH4]1+
877.4838	PI_36:6_[M+Na]1+
877.4862	PI_38:9_[M+H]1+
877.5801	PI_37:2_[M+H]1+
877.5929	PG_42:4_[M+Na]1+
877.5953	PG_44:7_[M+H]1+
877.6164	PI-O_38:2_[M+H]1+
877.6892	PG_43:0_[M+H]1+
877.7256	TG_52:4_[M+Na]1+
878.4943	PS_42:10_[M+Na]1+
878.5694	PC_44:12_[M+H]1+
878.5753	PI_36:3_[M+NH4]1+
878.5882	PS_41:3_[M+Na]1+
878.5906	PS_43:6_[M+H]1+
878.6117	PI-P_37:2_[M+NH4]1+
878.6245	PS-P_42:0_[M+Na]1+
878.6845	PG_42:1_[M+NH4]1+
878.6997	PC-O_44:5_[M+H]1+
878.7232	TG_53:8_[M+NH4]1+
878.8171	TG_52:1_[M+NH4]1+
879.4994	PI_36:5_[M+Na]1+
879.5018	PI_38:8_[M+H]1+
879.5957	PI_37:1_[M+H]1+
879.6086	PG_42:3_[M+Na]1+
879.611	PG_44:6_[M+H]1+
879.6321	PI-O_38:1_[M+H]1+
879.6473	TG_53:10_[M+Na]1+
879.7412	TG_52:3_[M+Na]1+
880.5099	PS_42:9_[M+Na]1+
880.591	PI_36:2_[M+NH4]1+
880.6038	PS_41:2_[M+Na]1+
880.6273	PI-O_37:2_[M+NH4]1+
880.6402	PS-O_42:2_[M+Na]1+
880.679	PC_43:4_[M+H]1+
880.7001	PG_42:0_[M+NH4]1+
880.7154	PC-O_44:4_[M+H]1+
880.7389	TG_53:7_[M+NH4]1+
880.8328	TG_52:0_[M+NH4]1+
881.5151	PI_36:4_[M+Na]1+
881.5175	PI_38:7_[M+H]1+
881.6114	PI_37:0_[M+H]1+
881.6242	PG_42:2_[M+Na]1+
881.6266	PG_44:5_[M+H]1+
881.6477	PI-O_38:0_[M+H]1+
881.663	TG_53:9_[M+Na]1+
881.7569	TG_52:2_[M+Na]1+
882.5256	PS_42:8_[M+Na]1+
882.6007	PC_44:10_[M+H]1+
882.6066	PI_36:1_[M+NH4]1+
882.6195	PS_41:1_[M+Na]1+
882.6219	PS_43:4_[M+H]1+ / PG_43:6_[M+NH4]1+
882.643	PI-O_37:1_[M+NH4]1+
882.6558	PS-O_42:1_[M+Na]1+
882.731	PC-O_44:3_[M+H]1+
882.7514	2H-IS_PI_[M+NH4]1+
882.7545	TG_53:6_[M+NH4]1+
883.5307	PI_36:3_[M+Na]1+
883.5331	PI_38:6_[M+H]1+
883.5671	PI-P_37:2_[M+Na]1+
883.6399	PG_42:1_[M+Na]1+
883.6423	PG_44:4_[M+H]1+
883.6786	TG_53:8_[M+Na]1+
883.7574	2H-IS_PI_[M+NH4]1+
883.7725	TG_52:1_[M+Na]1+
884.5284	PI_37:7_[M+NH4]1+
884.5412	PS_42:7_[M+Na]1+
884.5436	PS_44:10_[M+H]1+ / PG_44:12_[M+NH4]1+
884.5647	PI-P_38:6_[M+NH4]1+
884.6223	PI_36:0_[M+NH4]1+
884.6351	PS_41:0_[M+Na]1+
884.6586	PI-O_37:0_[M+NH4]1+
884.6715	PS-O_42:0_[M+Na]1+
884.6763	TG_54:12_[M+NH4]1+
884.7103	PC_43:2_[M+H]1+
884.763	2H-IS_PI_[M+NH4]1+
884.7702	TG_53:5_[M+NH4]1+
885.5464	PI_36:2_[M+Na]1+
885.5488	PI_38:5_[M+H]1+
885.5827	PI-O_37:2_[M+Na]1+
885.6555	PG_42:0_[M+Na]1+
885.6579	PG_44:3_[M+H]1+
885.6943	TG_53:7_[M+Na]1+
885.7682	2H-IS_PI_[M+NH4]1+
885.7882	TG_52:0_[M+Na]1+
886.544	PI_37:6_[M+NH4]1+
886.5569	PS_42:6_[M+Na]1+
886.5804	PI-O_38:6_[M+NH4]1+
886.632	PC_44:8_[M+H]1+
886.6532	PS_43:2_[M+H]1+ / PG_43:4_[M+NH4]1+
886.6919	TG_54:11_[M+NH4]1+
886.7259	PC_43:1_[M+H]1+ / PE_46:1_[M+H]1+
886.7728	2H-IS_PI_[M+NH4]1+
886.7858	TG_53:4_[M+NH4]1+
887.562	PI_36:1_[M+Na]1+
887.5644	PI_38:4_[M+H]1+
887.5773	PG_43:6_[M+Na]1+
887.5984	PI-O_37:1_[M+Na]1+
887.6736	PG_44:2_[M+H]1+
887.7065	2H-IS_PI_[M+Na]1+
887.7099	TG_53:6_[M+Na]1+
887.7761	2H-IS_PI_[M+NH4]1+
888.5597	PI_37:5_[M+NH4]1+
888.5725	PS_42:5_[M+Na]1+
888.5749	PS_44:8_[M+H]1+ / PG_44:10_[M+NH4]1+
888.596	PI-O_38:5_[M+NH4]1+
888.6477	PC_44:7_[M+H]1+
888.6688	PS_43:1_[M+H]1+
888.7076	TG_54:10_[M+NH4]1+
888.7127	2H-IS_PI_[M+Na]1+
888.7416	PC_43:0_[M+H]1+
888.8015	TG_53:3_[M+NH4]1+
889.4838	PI_37:7_[M+Na]1+
889.499	PG_44:12_[M+Na]1+
889.5201	PI-P_38:6_[M+Na]1+
889.5777	PI_36:0_[M+Na]1+
889.5801	PI_38:3_[M+H]1+
889.614	PI-O_37:0_[M+Na]1+
889.6317	TG_54:12_[M+Na]1+
889.6892	PG_44:1_[M+H]1+
889.7186	2H-IS_PI_[M+Na]1+
889.7256	TG_53:5_[M+Na]1+
890.5753	PI_37:4_[M+NH4]1+
890.5882	PS_42:4_[M+Na]1+
890.5906	PS_44:7_[M+H]1+
890.6117	PI-O_38:4_[M+NH4]1+
890.6633	PC_44:6_[M+H]1+
890.6845	PS_43:0_[M+H]1+ / PG_43:2_[M+NH4]1+
890.7232	TG_54:9_[M+NH4]1+
890.7242	2H-IS_PI_[M+Na]1+
890.8171	TG_53:2_[M+NH4]1+
891.4994	PI_37:6_[M+Na]1+
891.5358	PI-O_38:6_[M+Na]1+
891.5957	PI_38:2_[M+H]1+
891.6086	PG_43:4_[M+Na]1+
891.6321	PI-P_39:1_[M+H]1+
891.6473	TG_54:11_[M+Na]1+
891.7049	PG_44:0_[M+H]1+
891.7282	2H-IS_PI_[M+Na]1+
891.7412	TG_53:4_[M+Na]1+
892.591	PI_37:3_[M+NH4]1+
892.6038	PS_42:3_[M+Na]1+
892.6062	PS_44:6_[M+H]1+ / PG_44:8_[M+NH4]1+
892.6273	PI-O_38:3_[M+NH4]1+
892.679	PC_44:5_[M+H]1+
892.7001	PG_43:1_[M+NH4]1+
892.7315	2H-IS_PI_[M+Na]1+
892.7389	TG_54:8_[M+NH4]1+
892.8328	TG_53:1_[M+NH4]1+
893.5151	PI_37:5_[M+Na]1+
893.5175	PI_39:8_[M+H]1+
893.5303	PG_44:10_[M+Na]1+
893.5514	PI-O_38:5_[M+Na]1+
893.6114	PI_38:1_[M+H]1+
893.6477	PI-O_39:1_[M+H]1+
893.663	TG_54:10_[M+Na]1+
893.7569	TG_53:3_[M+Na]1+
894.5127	PI_38:9_[M+NH4]1+
894.6066	PI_37:2_[M+NH4]1+
894.6195	PS_42:2_[M+Na]1+
894.6219	PS_44:5_[M+H]1+ / PG_44:7_[M+NH4]1+
894.643	PI-O_38:2_[M+NH4]1+
894.6946	PC_44:4_[M+H]1+
894.7158	PG_43:0_[M+NH4]1+
894.7545	TG_54:7_[M+NH4]1+
894.8484	TG_53:0_[M+NH4]1+
895.5307	PI_37:4_[M+Na]1+
895.5331	PI_39:7_[M+H]1+
895.5671	PI-O_38:4_[M+Na]1+
895.5695	PI-P_40:6_[M+H]1+
895.627	PI_38:0_[M+H]1+
895.6399	PG_43:2_[M+Na]1+
895.6634	PI-O_39:0_[M+H]1+
895.6786	TG_54:9_[M+Na]1+
895.7725	TG_53:2_[M+Na]1+
896.5284	PI_38:8_[M+NH4]1+
896.6223	PI_37:1_[M+NH4]1+
896.6351	PS_42:1_[M+Na]1+
896.6375	PS_44:4_[M+H]1+ / PG_44:6_[M+NH4]1+
896.6586	PI-O_38:1_[M+NH4]1+
896.7103	PC_44:3_[M+H]1+
896.7702	TG_54:6_[M+NH4]1+
897.5464	PI_37:3_[M+Na]1+
897.5488	PI_39:6_[M+H]1+
897.5616	PG_44:8_[M+Na]1+
897.5827	PI-O_38:3_[M+Na]1+
897.5851	PI-O_40:6_[M+H]1+
897.6555	PG_43:1_[M+Na]1+
897.6943	TG_54:8_[M+Na]1+
897.7882	TG_53:1_[M+Na]1+
898.544	PI_38:7_[M+NH4]1+
898.6379	PI_37:0_[M+NH4]1+
898.6508	PS_42:0_[M+Na]1+
898.6532	PS_44:3_[M+H]1+ / PG_44:5_[M+NH4]1+
898.6743	PI-O_38:0_[M+NH4]1+
898.7259	PC_44:2_[M+H]1+
898.7858	TG_54:5_[M+NH4]1+
899.4681	PI_38:9_[M+Na]1+
899.562	PI_37:2_[M+Na]1+
899.5644	PI_39:5_[M+H]1+
899.5773	PG_44:7_[M+Na]1+
899.5984	PI-O_38:2_[M+Na]1+
899.6008	PI-O_40:5_[M+H]1+
899.6712	PG_43:0_[M+Na]1+
899.7099	TG_54:7_[M+Na]1+
899.8038	TG_53:0_[M+Na]1+
900.5597	PI_38:6_[M+NH4]1+
900.5725	PS_43:6_[M+Na]1+
900.6688	PS_44:2_[M+H]1+ / PG_44:4_[M+NH4]1+
900.7076	TG_55:11_[M+NH4]1+
900.7416	PC_44:1_[M+H]1+
900.8015	TG_54:4_[M+NH4]1+
901.4838	PI_38:8_[M+Na]1+
901.5777	PI_37:1_[M+Na]1+
901.5801	PI_39:4_[M+H]1+
901.5929	PG_44:6_[M+Na]1+
901.614	PI-O_38:1_[M+Na]1+
901.6164	PI-O_40:4_[M+H]1+
901.7256	TG_54:6_[M+Na]1+
902.5753	PI_38:5_[M+NH4]1+
902.6845	PS_44:1_[M+H]1+ / PG_44:3_[M+NH4]1+
902.7232	TG_55:10_[M+NH4]1+
902.7572	PC_44:0_[M+H]1+
902.8171	TG_54:3_[M+NH4]1+
903.4994	PI_38:7_[M+Na]1+
903.5018	PI_40:10_[M+H]1+
903.5933	PI_37:0_[M+Na]1+
903.5957	PI_39:3_[M+H]1+
903.6086	PG_44:5_[M+Na]1+
903.6297	PI-O_38:0_[M+Na]1+
903.6321	PI-O_40:3_[M+H]1+
903.7412	TG_54:5_[M+Na]1+
904.591	PI_38:4_[M+NH4]1+
904.6038	PS_43:4_[M+Na]1+
904.7001	PS_44:0_[M+H]1+ / PG_44:2_[M+NH4]1+
904.7389	TG_55:9_[M+NH4]1+
904.8328	TG_54:2_[M+NH4]1+
905.5151	PI_38:6_[M+Na]1+
905.5175	PI_40:9_[M+H]1+
905.6114	PI_39:2_[M+H]1+
905.6242	PG_44:4_[M+Na]1+
905.6477	PI-O_40:2_[M+H]1+
905.663	TG_55:11_[M+Na]1+
905.7569	TG_54:4_[M+Na]1+
906.5256	PS_44:10_[M+Na]1+
906.6066	PI_38:3_[M+NH4]1+
906.7158	PG_44:1_[M+NH4]1+
906.7545	TG_55:8_[M+NH4]1+
906.8484	TG_54:1_[M+NH4]1+
907.5307	PI_38:5_[M+Na]1+
907.5331	PI_40:8_[M+H]1+
907.627	PI_39:1_[M+H]1+
907.6399	PG_44:3_[M+Na]1+
907.6634	PI-O_40:1_[M+H]1+
907.6786	TG_55:10_[M+Na]1+
907.7725	TG_54:3_[M+Na]1+
908.6223	PI_38:2_[M+NH4]1+
908.6351	PS_43:2_[M+Na]1+
908.6586	PI-P_39:1_[M+NH4]1+
908.7314	PG_44:0_[M+NH4]1+
908.7702	TG_55:7_[M+NH4]1+
908.8641	TG_54:0_[M+NH4]1+
909.5464	PI_38:4_[M+Na]1+
909.5488	PI_40:7_[M+H]1+
909.6427	PI_39:0_[M+H]1+
909.6555	PG_44:2_[M+Na]1+
909.679	PI-O_40:0_[M+H]1+
909.6943	TG_55:9_[M+Na]1+
909.7882	TG_54:2_[M+Na]1+
910.544	PI_39:8_[M+NH4]1+
910.5569	PS_44:8_[M+Na]1+
910.6379	PI_38:1_[M+NH4]1+
910.6508	PS_43:1_[M+Na]1+
910.6743	PI-O_39:1_[M+NH4]1+
910.6919	TG_56:13_[M+NH4]1+
910.7858	TG_55:6_[M+NH4]1+
